ServiceStationID,ServiceStationName,Address,Suburb,Postcode,Longitude,Latitude
571,7-Eleven Lane Cove,"203 Burns Bay Road, Lane Cove NSW 2066",Lane Cove,2066.0,151.15439850096482,-33.814532650000004
572,7-Eleven Metford,"456, Metford Road, Metford NEW SOUTH WALES 2323",Metford,2323.0,151.6045264,-32.7579563
573,United Petroleum Umina,"307-313 Ocean Beach Road, UMINA BEACH NSW 2257",UMINA BEACH,2257.0,151.3170643,-33.5193003
574,Starlite Power Wyee,"105 Wyee Road, WYEE NSW 2259",WYEE,2259.0,151.4842527,-33.1758379
575,Metro Fuel,"36-38 Lane Cove Rd, RYDE NSW 2112",RYDE,2112.0,151.1084653,-33.8080307
576,7-Eleven Woy Woy,"83 RAWSON RD, WOY WOY NSW 2256",WOY WOY,2256.0,151.3177521,-33.493174
577,Shell Narooma,"16 Princes Highway, NAROOMA NSW 2546",NAROOMA,2546.0,150.135405,-36.2558601
578,Tinonee General Store,"53 Beecher Street, TINONEE NSW 2430",TINONEE,2430.0,152.4145256,-31.9399292
579,United Petroleum Wilberforce,"539 Wilberforce Rd, WILBERFORCE NSW 2756",WILBERFORCE,2756.0,150.83838513011125,-33.562962850000005
580,BP Narellan,"271 Camden Valley Way, NARELLAN NSW 2567",NARELLAN,2567.0,150.73084847102882,-34.041717250000005
581,Shell Port Kembla Truckstop (Unmanned),"87-89, Flinders Street, Port Kembla NSW 2505",Port Kembla,2505.0,150.8880918,-34.4730885
582,SHELL WAGGA WAGGA TRUCKSTOP,"Lot 4, Bomen Road, Wagga Wagga NSW 2650",Wagga Wagga,2650.0,147.403953,-35.0716831
583,TASCO Wagga Hammond Ave,"151 Hammond Ave, Wagga Wagga NSW 2650",Wagga Wagga,2650.0,147.379985,-35.1204284
584,Caltex Castlereagh,"1141 Castlereagh Rd, Castlereagh NSW 2749",Castlereagh,2749.0,150.6953471,-33.7259433
585,Long Jetty,"475 The Entrance Rd, LONG JETTY NSW 2261",LONG JETTY,2261.0,151.4768504,-33.3651941
587,Midtown Kandos,"60 Davies Rd, KANDOS NSW 2848",KANDOS,2848.0,149.9713893,-32.8554861
589,Independent Inverell,"24 Glen Innes Road, Inverell NSW 2360",Inverell,2360.0,151.1180129,-29.7795017
590,TASCO Wagga Fernleigh Rd,"131 Fernleigh Road, Wagga Wagga NSW 2650",Wagga Wagga,2650.0,147.3429472,-35.1308302
591,BP Nulkaba,"247 Wine Country, Nulkaba NSW 2325",Nulkaba,2325.0,151.3498198,-32.7979913
594,BP Morisset,"50 Alliance Avenue, Morisset NSW 2264",Morisset,2264.0,151.4778025,-33.1161273
596,TASCO Tumut Adelong Rd,"42 Adelong Road, Tumut NSW 2720",Tumut,2720.0,148.2075702,-35.2966777
597,BP Mayfield,"286 Maitland Road, Mayfield NSW 2304",Mayfield,2304.0,151.7458208,-32.904494
598,BP West Wollongong,"438 Crown St, West Wollongong NSW 2500",West Wollongong,2500.0,150.8722779,-34.4252572
599,Caltex West Wollongong,"505 Crown St, West Wollongong NSW 2500",West Wollongong,2500.0,150.8722779,-34.4252572
600,Liberty Cullendulla,"11191 Princes Highway, BENANDARAH NSW 2536",BENANDARAH,2536.0,150.2544519,-35.5996988
601,TASCO Narrandera,"16322 Newell Highway, GILLENBAH NSW 2700",GILLENBAH,2700.0,146.5441887,-34.7614576
602,TASCO Cootamundra Hovell St,"30 Hovell Street, COOTAMUNDRA NSW 2590",COOTAMUNDRA,2590.0,148.0274282,-34.6432388
603,Caltex Walcha,"108W Fitzroy St, Walcha NSW 2354",Walcha,2354.0,151.5912371,-30.9849369
604,Caltex Woolworths Bateau Bay,"9 Bay Village Rd, BATEAU BAY NSW 2261",BATEAU BAY,2261.0,151.4739,-33.3760309
605,United Petroleum Wyoming,"459 Pacific Hwy, WYOMING NSW 2250",WYOMING,2250.0,151.3509096,-33.4050385
606,Coles Express Killarney Vale,"102 - 106 Wyong Road, Killarney Vale NSW 2261",Killarney Vale,2261.0,151.46490619537036,-33.367307249999996
607,Coles Express Tumut,"168-170 Snowy Mountains Hwy, Tumut NSW 2720",Tumut,2720.0,148.2467976,-35.3442836
608,Metro Pendle Hill,"229 Wentworth Avenue, Pendle Hill NSW 2145",Pendle Hill,2145.0,150.955961,-33.8002199
609,Enhance,"44 Railway St, BOMADERRY NSW 2541",BOMADERRY,2541.0,150.6115234,-34.8514555
610,Enhance 24 Hour (Self-Service),"1 Old Port Road, PORT KEMBLA NSW 2505",PORT KEMBLA,2505.0,150.903946,-34.4772531
611,CALTEX IGA EXPRESS,"1413-1415 Elizabeth Dr, KEMPS CREEK NSW 2178",KEMPS CREEK,2178.0,150.7762974,-33.8769195
612,7-Eleven RIVERSTONE,"55 Garfield Rd E, RIVERSTONE NSW 2765",RIVERSTONE,2765.0,150.8717551,-33.6739993
614,7-Eleven Randwick,"128 Barker Street, Randwick NSW 2031",Randwick,2031.0,151.2414222,-33.9216319
615,Independent Ramsgate,"112-114 Ramsgate Rd, Ramsgate NSW 2217",Ramsgate,2217.0,151.1350965,-33.9840038
617,BP Beckom,"7452 Newell Hwy, Beckom NSW 2665",Beckom,2665.0,146.9323238,-34.3349559
618,Ampol Woolworths Heathcote Southbound,"1344 Princes Hwy, HEATHCOTE NSW 2233",HEATHCOTE,2233.0,151.0106869,-34.0798689
619,Ampol Woolworths Heathcote Northbound,"1403 Princes Hwy, Heathcote NSW 2233",Heathcote,2233.0,151.00381021553605,-34.09058755
620,Independent Candelo,"40 William St, Candelo NSW 2550",Candelo,2550.0,149.6953788,-36.7663739
621,Shell Deniliquin,"375 Cressy St, Deniliquin NSW 2710",Deniliquin,2710.0,144.9613754,-35.5272574
622,Wagga Fuel (Leeton),"98 KURRAJONG AV, LEETON NSW 2705",LEETON,2705.0,146.408921975,-34.5547207
623,Ampol Long Jetty,"431 The Entrance Rd, LONG JETTY NSW 2261",LONG JETTY,2261.0,151.4828675519608,-33.3601033
624,Metro Fuel Old Toongabbie,"5 Picasso Cr, Old Toongabbie NSW 2146",Old Toongabbie,2146.0,150.9691797,-33.784854
626,Enhance Waratah,"51 LAMBTON RD, WARATAH NSW 2298",WARATAH,2298.0,151.7177384,-32.9091327
628,Coles Express Wollongong West,"434 Crown St, Wollongong West NSW 2500",Wollongong West,2500.0,150.8722779,-34.4252572
629,BP North Albury T/S,"3 Travelstop Way, Lavington NSW 2641",Lavington,2641.0,146.9685289,-36.0376902
630,BP Lane Cove,"62-70 Epping Rd, Lane Cove NSW 2066",Lane Cove,2066.0,151.1548793,-33.8082645
631,TASCO Tarcutta Hume Hwy,"Hume Highway, TARCUTTA NSW 2652",TARCUTTA,2652.0,147.6835457,-35.3091097
632,Hillston Hardware Mobil Service Station,"8 Grattan St, HILLSTON NSW 2675",HILLSTON,2675.0,145.5309477,-33.4884738
633,Metro Petroleum Tahmoor,"2790 REMEMBRANCE DVWY, TAHMOOR NSW 2573",TAHMOOR,2573.0,150.58175,-34.234391
634,BP Merrylands West,"65 Kenyons Road, Merrylands West NSW 2160",Merrylands West,2160.0,150.9743125,-33.8359552
635,BP Bankstown,"126 Chapel Rd South, Bankstown NSW 2200",Bankstown,2200.0,151.0308217,-33.9225428
637,BP Engadine,"963 Old Princes Hwy, Engadine NSW 2233",Engadine,2233.0,151.0113978,-34.0747827
638,Coles Express Leppington,"1443 Camden Valley Way, Leppington NSW 2171",Leppington,2171.0,150.8375071,-33.9510229
641,Metro Islington,"144 Maitland Road, ISLINGTON NSW 2296",ISLINGTON,2296.0,151.7500205,-32.9178262
642,Mobil Tumut,"70-72 Capper Street, TUMUT NSW 2720",TUMUT,2720.0,148.2202608,-35.3024129
643,Budget Freshwater,"119 Harbord Rd, Freshwater NSW 2096",Freshwater,2096.0,151.2800606,-33.777272
644,Coles Express Coffs Harbour,"208-212 Pacific Hwy North, Coffs Harbour NSW 2450",Coffs Harbour,2450.0,153.0639254,-30.3531549
648,United Tenterfield,"94 Rouse St, TENTERFIELD NSW 2372",TENTERFIELD,2372.0,152.0163003,-29.0651094
649,Bargo Petroleum,"3030 REMEMBRANCE DVWY, BARGO NSW 2574",BARGO,2574.0,150.572655,-34.2545834
650,Independent Byron Bay,"1B Butler St, Byron Bay NSW 2481",Byron Bay,2481.0,153.6109869,-28.6438133
651,United Petroleum Budgewoi,"67-71 Scenic Drive, Budgewoi NSW 2262",Budgewoi,2262.0,151.5475115,-33.2321439
653,Gooloogong Handymart,"9 King St, GOOLOOGONG NSW 2805",GOOLOOGONG,2805.0,148.4352904,-33.6156509
654,7-Eleven Prairewood,"485-487 Smithfield Road, PRAIRIEWOOD NSW 2176",PRAIRIEWOOD,2176.0,150.9145012,-33.8635838
655,North Casino Mini Mart,"99 Queensland Rd, CASINO NSW 2470",CASINO,2470.0,153.0407741,-28.8469542
656,7-Eleven Greenacre,"301 Hume Hwy, GREENACRE NSW 2190",GREENACRE,2190.0,151.0498535,-33.8970142
657,Hastings Co-op,"188 High Street, Wauchope NSW 2446",Wauchope,2446.0,152.7325776,-31.4573671
658,Hastings Co-op Depot,"229 High Street, Wauchope NSW 2446",Wauchope,2446.0,152.7325776,-31.4573671
659,Hastings Co-op,"4 High Street, Wauchope NSW 2446",Wauchope,2446.0,152.7352806603124,-31.4580211
660,TASCO Wagga Edwards St,"Edwards St, Wagga Wagga NSW 2650",Wagga Wagga,2650.0,147.4665259,-35.1534772
661,Caltex Wagga Wagga,"7 Lake Albert Road, EAST WAGGA WAGGA NSW 2650",EAST WAGGA WAGGA,2650.0,147.3782632,-35.1208475
663,Lowes Armidale,"84 Marsh Street, Armidale NSW 2350",Armidale,2350.0,151.66935515986455,-30.51209755
665,BP Milperra,"5 Bullecourt Avenue, Milperra NSW 2214",Milperra,2214.0,150.9888706,-33.9374442
668,Caltex Colo Heights,"3356 Putty Road, Colo Heights NSW 2756",Colo Heights,2756.0,150.7621161,-33.3995711
669,Caltex Grafton,"60-64 Schwinghammer St, SOUTH GRAFTON NSW 2460",SOUTH GRAFTON,2460.0,152.9441954,-29.7104422
671,Metro Crookwell,"20 Carrington Street, Crookwell NSW 2583",Crookwell,2583.0,149.4663941,-34.4552358
672,Caltex Bega,"277 Newtown Road, Bega NSW 2550",Bega,2550.0,149.83939342063076,-36.690464649999996
673,Shell Luddenham,"2140 The Northern Rd, Luddenham NSW 2745",Luddenham,2745.0,150.6931972,-33.883302
675,Caltex Goulburn Depot,"13 SLOANE ST, GOULBURN NSW 2580",GOULBURN,2580.0,149.7233637,-34.7523437
676,Caltex Forster,"16-18 Lake St, FORSTER NSW 2428",FORSTER,2428.0,152.5291302,-32.1844479
677,Caltex Port Macquarie,"100 Hastings River Dr, PORT MACQUARIE NSW 2444",PORT MACQUARIE,2444.0,152.8977039,-31.4328335
678,Caltex Port Kembla,"16 Flinders St, Port Kembla NSW 2505",Port Kembla,2505.0,150.8870051,-34.473069
679,Caltex Kempsey South,"52 LACHLAN ST, SOUTH KEMPSEY NSW 2440",SOUTH KEMPSEY,2440.0,152.8369862,-31.0935753
681,Caltex Parkes,"352-360 Clarinda Street, PARKES NSW 2870",PARKES,2870.0,148.174853,-33.137869
682,Caltex Holbrook,"51 Albury St, HOLBROOK NSW 2644",HOLBROOK,2644.0,147.3126056,-35.725544
683,Caltex Yass,"1715 Yass Valley Way, Yass NSW 2582",Yass,2582.0,148.8790764,-34.806017
684,Caltex Goulburn,"68 Goldsmith Street, GOULBURN NSW 2580",GOULBURN,2580.0,149.7114477,-34.7456764
685,Caltex Jindabyne,"6 Kosciuszko rd, Jindabyne NSW 2627",Jindabyne,2627.0,148.5983446,-36.4086198
686,Caltex Eden,"159 IMLAY ST, EDEN NSW 2551",EDEN,2551.0,149.9037395,-37.0607909
687,Caltex South Grafton,"Gwydir Hwy, South Grafton NSW 2460",South Grafton,2460.0,152.9467886,-29.706012
688,Caltex Grafton,"179 PRINCE ST, GRAFTON NSW 2460",GRAFTON,2460.0,152.9366275,-29.6873428
689,Caltex Dubbo Talmac,"119 Bourke Street, DUBBO NSW 2830",DUBBO,2830.0,148.6080896,-32.2541304
690,Caltex Dubbo Dulhunty,"60 Windsor Parade, DUBBO NSW 2830",DUBBO,2830.0,148.63173207946045,-32.2546377
691,Caltex Merimbula,"19-25 MERIMBULA DR, MERIMBULA NSW 2548",MERIMBULA,2548.0,149.8725459,-36.8756817
693,Caltex Star Mart Bathurst,"53 Durham Street, BATHURST NSW 2795",BATHURST,2795.0,149.5853856,-33.4178982
694,Caltex Woolworths Coonabarabran,"85-87 John St, COONABARABRAN NSW 2357",COONABARABRAN,2357.0,149.278409,-31.2764098
695,Caltex Moonbi,"16-18 Gill St, MOONBI NSW 2353",MOONBI,2353.0,151.0697116,-31.0221956
696,Ampol Foodary Forbes,"22-36 Parkes Road, FORBES NSW 2871",FORBES,2871.0,148.0178656,-33.3706455
698,Ampol Foodary Coffs Harbour South,"399 Pacific Highway, Coffs Harbour NSW 2450",Coffs Harbour,2450.0,153.0326615,-30.3944691
699,Ampol Queanbeyan Laynon Drive,"1 Suraci Place, QUEANBEYAN WEST NSW 2620",QUEANBEYAN WEST,2620.0,149.2069407,-35.3634362
703,Independent Sapphire Beach,"96 Solitary Islands Way, SAPPHIRE BEACH NSW 2450",SAPPHIRE BEACH,2450.0,153.1478427,-30.2282022
705,Caltex Kyogle,"24-26 Summerland Way, KYOGLE NSW 2474",KYOGLE,2474.0,152.8274512,-28.4403245
706,Caltex Woodburn,"129 RIVER ST, WOODBURN NSW 2472",WOODBURN,2472.0,153.3416473,-29.0718528
707,Caltex Trangie,"76 Narromine St, TRANGIE NSW 2823",TRANGIE,2823.0,147.9783125,-32.0276893
708,Ampol Queanbeyan Bungendore Rd,"84 MacQuoid Street, QUEANBEYAN EAST NSW 2620",QUEANBEYAN EAST,2620.0,149.2414208,-35.3508563
709,Caltex Woolworths Kooringal,"265-267 Lake Albert Rd, KOORINGAL NSW 2650",KOORINGAL,2650.0,147.3778634,-35.1265705
710,Caltex North Hill Armidale,"2-4 Marsh Street, ARMIDALE NSW 2350",ARMIDALE,2350.0,151.672705536373,-30.50324945
711,Ampol Wagga Wagga,"56 Docker St, WAGGA WAGGA NSW 2650",WAGGA WAGGA,2650.0,147.3562216,-35.1171547
712,Caltex Cobar,"99 Barrier Hwy, COBAR NSW 2835",COBAR,2835.0,145.8206561,-31.497528
713,Caltex Gunnedah,"21 ABBOTT ST, GUNNEDAH NSW 2380",GUNNEDAH,2380.0,150.2566019,-30.9792968
714,Caltex Armidale,"142 Marsh St, ARMIDALE NSW 2350",ARMIDALE,2350.0,151.66758470899896,-30.5171009
716,Caltex Port Macquarie,"29 Lord St, PORT MACQUARIE NSW 2444",PORT MACQUARIE,2444.0,152.9171069,-31.4298607
717,Caltex Wagga Wagga,"170 FITZMAURICE ST, WAGGA WAGGA NSW 2650",WAGGA WAGGA,2650.0,147.3697641,-35.1057917
718,Caltex Gloucester,"141 Church Street, GLOUCESTER NSW 2422",GLOUCESTER,2422.0,151.95795165806027,-32.012237999999996
719,Caltex Armidale,"6-8 Queen Elizabeth Dr, ARMIDALE NSW 2350",ARMIDALE,2350.0,151.65109080828358,-30.5034769
720,Caltex Star Mart Gilgandra,"6425 Newell Hwy, GILGANDRA NSW 2827",GILGANDRA,2827.0,148.6531893,-31.7255433
725,Caltex Tamworth,"109 GUNNEDAH RD, TAMINDA NSW 2340",TAMINDA,2340.0,150.8897658,-31.0975045
726,Caltex Armidale,"New England Highway, ARMIDALE NSW 2350",ARMIDALE,2350.0,151.61273475625052,-30.5352088
727,Mobil Five Ways Servo Tumut,"3 Blowering Rd, TUMUT NSW 2720",TUMUT,2720.0,148.2328884,-35.3156166
728,TASCO Leeton Pine Ave,"1 Pine Avenue, Leeton NSW 2705",Leeton,2705.0,146.4022597,-34.5516377
729,Independent Albion Park,"114 Tongarra Rd, Albion Park NSW 2527",Albion Park,2527.0,150.8027677,-34.5682748
730,Ampol Brunkerville,"1549 LEGGETTS DR, BRUNKERVILLE NSW 2323",BRUNKERVILLE,2323.0,151.4791548,-32.9467028
732,Coles Express Forster,"2 The Lakes Way, Forster NSW 2428",Forster,2428.0,152.5121075551379,-32.17984425
735,7-Eleven Revesby South,"102 Milperra Rd, REVESBY NSW 2212",REVESBY,2212.0,151.0119066,-33.9364188
738,Coles Express Wagga Wagga,"353-355 Edward St, Wagga Wagga NSW 2650",Wagga Wagga,2650.0,147.3695638,-35.1189525
740,Coles Express Queanbeyan,"2 High Street, QUEANBEYAN EAST NSW 2620",QUEANBEYAN EAST,2620.0,149.24346366466358,-35.348631350000005
743,Independent Tarago,"2 Braidwood Rd, Tarago NSW 2580",Tarago,2580.0,149.6543429,-35.0711517
744,BUDGET PETROL MASCOT,"1004 Botany Rd., Mascot NSW 2020",Mascot,2020.0,151.1953616,-33.9262705
745,United Lidsdale,"1 Castlereagh Highway, LIDSDALE NSW 2790",LIDSDALE,2790.0,150.0724643,-33.3739709
746,Metro Fuel Frenchs Forest,"663 Warringah Road, Forestville NSW 2087",Forestville,2087.0,151.2181642,-33.7603883
748,Speedway Bankstown,"49 Canterbury Road, BANKSTOWN NSW 2200",BANKSTOWN,2200.0,151.0366541,-33.9345396
750,BP Port Macquarie,"100 Ocean Drive, Port Macquarie NSW 2444",Port Macquarie,2444.0,152.9146083,-31.4771812
751,7-Eleven Guildford,"272-278 Woodville Road, Guildford NSW 2161",Guildford,2161.0,150.9919628,-33.8623524
752,Shell Cooma,"51 Sharp Street, Cooma NSW 2630",Cooma,2630.0,149.126808,-36.2345847
753,7-Eleven Emu Plains,"126-128 OLD BATHURST RD, EMU HEIGHTS NSW 2750",EMU HEIGHTS,2750.0,150.6432501,-33.7420078
755,BP Macquarie Fields,"72 Harold St, Macquarie Fields NSW 2564",Macquarie Fields,2564.0,150.885497,-33.9983925
758,Lowes Petroleum Service,"4 Martin St, WILCANNIA NSW 2836",WILCANNIA,2836.0,143.3726175,-31.5599343
759,Greenwell Point Service Centre,"85 Greenwell Point Rd, GREENWELL POINT NSW 2540",GREENWELL POINT,2540.0,150.731858,-34.907744
760,Liberty Broken Hill,"535 ARGENT ST, BROKEN HILL NSW 2880",BROKEN HILL,2880.0,141.4690466,-31.95617
763,Ampol Punchbowl,"1285-1289 Canterbury Rd, PUNCHBOWL NSW 2196",PUNCHBOWL,2196.0,151.0597661803438,-33.93136955
764,Ampol Belrose,"153 Forest Way, Belrose NSW 2085",Belrose,2085.0,151.2214448,-33.7327922
765,Ampol Padstow,"115 Fairford Rd, Padstow NSW 2211",Padstow,2211.0,151.034389,-33.9434624
766,Metro Petroleum Bankstown South,"160 SOUTH TCE, BANKSTOWN NSW 2200",BANKSTOWN,2200.0,151.0399993,-33.9177465
767,BP Forestville,"632 Warringah Road, Forestville NSW 2087",Forestville,2087.0,151.2181642,-33.7603883
768,BP Wilberforce,"362 Putty Road, Wilberforce NSW 2756",Wilberforce,2756.0,150.83032203799564,-33.52888325
769,Ampol Woolworths Luddenham,"19 The Northern Rd, Luddenham NSW 2745",Luddenham,2745.0,150.6954513,-33.8572604
770,Ampol Kemps Creek,"1163-1167 MAMRE RD, KEMPS CREEK NSW 2178",KEMPS CREEK,2178.0,150.793088,-33.862841
772,Caltex Woolworths Forster,"16 Breese Parade, Forster NSW 2428",Forster,2428.0,152.5223611,-32.1999504
773,United Beacon Hill,"214 Warringah Road, Beacon Hill NSW 2100",Beacon Hill,2100.0,151.2546660448566,-33.752476650000006
774,Caltex Woolworths Scone,"254 Kelly St, Scone NSW 2337",Scone,2337.0,150.8644677,-32.0384359
775,Caltex Woolworths Gloucester,"115-115 Church Street, Gloucester NSW 2422",Gloucester,2422.0,151.9588966,-32.0046092
776,Caltex Woolworths Grafton,"75-77 Fitzroy Street, Grafton NSW 2460",Grafton,2460.0,152.9343764,-29.6921801
777,Caltex Woolworths Byron Bay,"76-78 Shirley Street, Byron Bay NSW 2481",Byron Bay,2481.0,153.6103517,-28.6416408
778,7-Eleven Shortland,"300 Sandgate Road, Shortland NSW 2307",Shortland,2307.0,151.6995248,-32.8769186
779,7-Eleven Orange,"90 Bathurst Road, Orange NSW 2800",Orange,2800.0,149.1067487,-33.286341
780,7-Eleven Gosford West,"55 Central Coast Highway, Gosford West NSW 2250",Gosford West,2250.0,151.3187429,-33.427304
781,7-Eleven Mount Druitt,"Lot 6 Luxford Road, Mount Druitt NSW 2770",Mount Druitt,2770.0,150.8242956,-33.7652213
782,7-Eleven Mount Pritchard,"464 Cabramatta Road West, Mount Pritchard NSW 2170",Mount Pritchard,2170.0,150.9028813,-33.8947926
784,7-Eleven Green Point,"390 Avoca Drive (Gosford), Green Point NSW 2251",Green Point,2251.0,151.3630617,-33.4498987
785,7-Eleven Kincumber,"28 - 30 Avoca Drive, Kincumber NSW 2251",Kincumber,2251.0,151.3838161,-33.4680187
786,7-Eleven Heatherbrae,"369 Pacific Highway, Heatherbrae NSW 2324",Heatherbrae,2324.0,151.7227845,-32.7941891
787,7-Eleven Blacktown,"62 Walters Road, Blacktown NSW 2148",Blacktown,2148.0,150.8901403,-33.7919921
788,7-Eleven Greystanes,"601-605 Great Western Highway, GREYSTANES NSW 2145",GREYSTANES,2145.0,150.9364048,-33.8083091
789,Coles Express Kariong,"6-8 Pacific Hwy, Kariong NSW 2250",Kariong,2250.0,151.2561065,-33.4410158
790,Speedway Arncliffe,"32 Princes Hwy, Arncliffe NSW 2205",Arncliffe,2205.0,151.1493032,-33.9373157
792,Coles Express Drummoyne,"39- 51 Victoria Rd, Drummoyne NSW 2047",Drummoyne,2047.0,151.1536363,-33.8500854
793,Coles Express Drummoyne,"38-46 Victoria Rd, Drummoyne NSW 2047",Drummoyne,2047.0,151.1536363,-33.8500854
794,Golden Apple Super Store,"2637 Irrigation Way, Leeton NSW 2705",Leeton,2705.0,146.4153547,-34.5818762
795,Ampol Woolworths Rozelle,"121 Victoria Rd, ROZELLE NSW 2039",ROZELLE,2039.0,151.1684801,-33.8625602
796,Ampol Woolworths Gosford West (Westbound),"30A Pacific Hwy, Gosford West NSW 2250",Gosford West,2250.0,151.3350672,-33.4285014
797,Ampol Gosford West (Eastbound),"69-71 Pacific Highway, Gosford West NSW 2250",Gosford West,2250.0,151.3350672,-33.4285014
799,BP Manilla,"302 Tamworth Road, MANILLA NSW 2346",MANILLA,2346.0,150.7313488,-30.7580523
801,Metro Old Bar,"124 Old Bar Road, OLD BAR NSW 2430",OLD BAR,2430.0,152.5843957,-31.9689507
803,BP Dubbo West,"51-63 Whylandra Street, Dubbo West NSW 2830",Dubbo West,2830.0,148.5917074,-32.2500904
804,Caltex Woolworths Werrington,"574 Great Western Hwy, Werrington NSW 2747",Werrington,2747.0,150.7567102,-33.767913
805,7-Eleven Drummoyne,"271A Victoria Road, Drummoyne NSW 2047",Drummoyne,2047.0,151.1603586,-33.8574194
806,Caltex Woolworths Silverwater,"154 Silverwater Rd, SILVERWATER NSW 2128",SILVERWATER,2128.0,151.048545,-33.831671
807,Caltex Woolworths Roselands,"218 King Georges Road, Roselands NSW 2196",Roselands,2196.0,151.07352337929734,-33.93310735
808,7-Eleven Penrith,"30 Henry Street, Penrith NSW 2750",Penrith,2750.0,150.7084969,-33.7554251
809,7-Eleven Penrith South,"15-19 Aspen Street, Penrith South NSW 2750",Penrith South,2750.0,150.7111455,-33.7785309
811,BP Macksville,"Partridge Street, Macksville NSW 2447",Macksville,2447.0,152.92394,-30.7088875
812,United Macksville,"44 Cooper Street, Macksville NSW 2447",Macksville,2447.0,152.9210312,-30.7064115
813,United South West Rocks,"102 Gregory Street, South West Rocks NSW 2431",South West Rocks,2431.0,153.0425336,-30.9063839
815,Mobil Taree,"132 MANNING RIVER DR, TAREE SOUTH NSW 2430",TAREE SOUTH,2430.0,152.489563,-31.8999129
816,Speedway Cammeray,"330 Miller St, CAMMERAY NSW 2062",CAMMERAY,2062.0,151.2088307297541,-33.82868645
818,AMPOL Anna Bay,"4136 Nelson Bay Road, Anna Bay NSW 2316",Anna Bay,2316.0,152.034056,-32.7692587
819,Independent Bonville,"340 Pine Creek Way, Bonville NSW 2450",Bonville,2450.0,153.044424,-30.3649841
820,Shell Southwest Rocks,"158-162 Gregory St, SOUTH WEST ROCKS NSW 2431",SOUTH WEST ROCKS,2431.0,153.0425336,-30.9063839
822,Caltex Khancoban,"1389 Alpine Way, Khancoban NSW 2642",Khancoban,2642.0,148.1489409,-36.2211331
823,BP Wiley Park,"24-42 King Georges Road, Wiley Park NSW 2195",Wiley Park,2195.0,151.0677808,-33.9216158
825,BP Canterbury,"322 Canterbury Road, Canterbury NSW 2193",Canterbury,2193.0,151.12783744284178,-33.90506005
826,Liberty Lavington,"481A URANA RD, LAVINGTON NSW 2641",LAVINGTON,2641.0,146.9311375,-36.0487754
827,Independent Lake Cargelligo,"108 Canada St, Lake Cargelligo NSW 2672",Lake Cargelligo,2672.0,146.3747099,-33.3022038
828,Metro Petroleum Liverpool,"64 Orange Grove Rd, WARWICK FARM NSW 2170",WARWICK FARM,2170.0,150.9207107,-33.915072
829,Metro Condell Park West,"132-134 Edgar St, CONDELL PARK NSW 2200",CONDELL PARK,2200.0,151.0134885,-33.9191123
830,Caltex Wallerawang,"26 Main Street, WALLERAWANG NSW 2845",WALLERAWANG,2845.0,150.0719057,-33.4039777
831,Westside Petroleum West Cooma,"686 Snowy Mountains Highway, Cooma NSW 2630",Cooma,2630.0,149.1379023,-36.2439617
832,BP Allambie Heights,"132 Allambie road, Allambie Heights NSW 2100",Allambie Heights,2100.0,151.24967876422747,-33.765075
833,Caltex The Oaks,"38 John St, The Oaks NSW 2570",The Oaks,2570.0,150.5704726,-34.0801666
834,Metro Fuel Broken Hill,"571 Beryl Street, Broken Hill NSW 2880",Broken Hill,2880.0,141.4823346,-31.9452842
836,Independent Cootamundra,"30 Wallendoon St, Cootamundra NSW 2590",Cootamundra,2590.0,148.0239065,-34.6385698
837,7-Eleven Erina,"214 The Entrance Road, Erina NSW 2250",Erina,2250.0,151.378758,-33.4385961
838,Ultra Randwick,"345 Avoca Street, RANDWICK NSW 2031",RANDWICK,2031.0,151.2418546,-33.9139982
839,BP Cabramatta West,"90 Joseph St, Cabramatta West NSW 2166",Cabramatta West,2166.0,150.9228234,-33.8908076
840,Ampol Woolworths Crows Nest,"111-121 Falcon Street, CROWS NEST NSW 2065",CROWS NEST,2065.0,151.2024358,-33.8279097
842,Independent Kempsey,"103 Smith ST, Kempsey NSW 2440",Kempsey,2440.0,152.8438883,-31.0752934
843,DENI PETROLEUM,"90 DAVIDSON ST, DENILIQUIN NSW 2710",DENILIQUIN,2710.0,144.9648648,-35.5276358
844,Puma Albury OPT,"12 Reiff St, LAVINGTON NSW 2641",LAVINGTON,2641.0,146.9661202,-36.0386262
845,BP Wauchope,"210 High Street, WAUCHOPE NSW 2446",WAUCHOPE,2446.0,152.7191446,-31.4666056
847,Lowes Tamworth,"17 Bridge Street, Tamworth NSW 2340",Tamworth,2340.0,150.9246719,-31.0914594
850,United Petroleum Dorrigo,"3 Cudgery Street, Dorrigo NSW 2453",Dorrigo,2453.0,152.71180212075672,-30.34011385
851,United Prairiewood,"522 Smithfield Road, Prairiewood NSW 2176",Prairiewood,2176.0,150.90013519066827,-33.8721085
